dimension,num_prod,run,iters_to_NE,NE,converged
5,10,34,5,[ 0.  0.  0.  0. 10.],True
5,10,35,8,[ 0.  0.  0.  0. 10.],True
5,10,36,8,[ 0.  0.  0.  0. 10.],True
5,10,37,8,[ 0.  0.  0.  0. 10.],True
5,10,38,9,[ 0.  0.  0.  0. 10.],True
5,10,39,7,[ 0.  0.  0.  0. 10.],True
5,20,0,15,[ 0.  0.  0.  0. 20.],True
5,20,1,16,[ 0.  0.  0.  0. 20.],True
5,20,2,15,[ 0.  0.  0.  0. 20.],True
5,20,3,16,[ 0.  0.  0.  0. 20.],True
5,20,4,16,[ 0.  0.  0.  0. 20.],True
5,20,5,17,[ 0.  0.  0.  0. 20.],True
5,20,6,18,[ 0.  0.  0.  0. 20.],True
5,20,7,13,[ 0.  0.  0.  0. 20.],True
5,20,8,15,[ 0.  0.  0.  0. 20.],True
5,20,9,19,[ 0.  0.  0.  0. 20.],True
5,20,10,18,[ 0.  0.  0.  0. 20.],True
5,20,11,16,[ 0.  0.  0.  0. 20.],True
5,20,12,14,[ 0.  0.  0.  0. 20.],True
5,20,13,18,[ 0.  0.  0.  0. 20.],True
5,20,14,16,[ 0.  0.  0.  0. 20.],True
5,20,15,14,[ 0.  0.  0.  0. 20.],True
5,20,16,15,[ 0.  0.  0.  0. 20.],True
5,20,17,13,[ 0.  0.  0.  0. 20.],True
5,20,18,15,[ 0.  0.  0.  0. 20.],True
5,20,19,19,[ 0.  0.  0.  0. 20.],True
5,20,20,17,[ 0.  0.  0.  0. 20.],True
5,20,21,16,[ 0.  0.  0.  0. 20.],True
5,20,22,17,[ 0.  0.  0.  0. 20.],True
5,20,23,16,[ 0.  0.  0.  0. 20.],True
5,20,24,14,[ 0.  0.  0.  0. 20.],True
5,20,25,16,[ 0.  0.  0.  0. 20.],True
5,20,26,14,[ 0.  0.  0.  0. 20.],True
5,20,27,17,[ 0.  0.  0.  0. 20.],True
5,20,28,15,[ 0.  0.  0.  0. 20.],True
5,20,29,16,[ 0.  0.  0.  0. 20.],True
5,20,30,14,[ 0.  0.  0.  0. 20.],True
5,20,31,13,[ 0.  0.  0.  0. 20.],True
5,20,32,14,[ 0.  0.  0.  0. 20.],True
5,20,33,16,[ 0.  0.  0.  0. 20.],True
5,20,34,19,[ 0.  0.  0.  0. 20.],True
5,20,35,13,[ 0.  0.  0.  0. 20.],True
5,20,36,15,[ 0.  0.  0.  0. 20.],True
5,20,37,17,[ 0.  0.  0.  0. 20.],True
5,20,38,14,[ 0.  0.  0.  0. 20.],True
5,20,39,16,[ 0.  0.  0.  0. 20.],True
5,30,0,26,[ 0.  0.  0.  0. 30.],True
5,30,1,24,[ 0.  0.  0.  0. 30.],True
5,30,2,25,[ 0.  0.  0.  0. 30.],True
5,30,3,27,[ 0.  0.  0.  0. 30.],True
5,30,4,25,[ 0.  0.  0.  0. 30.],True
5,30,5,24,[ 0.  0.  0.  0. 30.],True
5,30,6,23,[ 0.  0.  0.  0. 30.],True
5,30,7,26,[ 0.  0.  0.  0. 30.],True
5,30,8,23,[ 0.  0.  0.  0. 30.],True
5,30,9,22,[ 0.  0.  0.  0. 30.],True
5,30,10,24,[ 0.  0.  0.  0. 30.],True
5,30,11,25,[ 0.  0.  0.  0. 30.],True
5,30,12,25,[ 0.  0.  0.  0. 30.],True
5,30,13,24,[ 0.  0.  0.  0. 30.],True
5,30,14,28,[ 0.  0.  0.  0. 30.],True
5,30,15,21,[ 0.  0.  0.  0. 30.],True
5,30,16,23,[ 0.  0.  0.  0. 30.],True
5,30,17,25,[ 0.  0.  0.  0. 30.],True
5,30,18,26,[ 0.  0.  0.  0. 30.],True
5,30,19,21,[ 0.  0.  0.  0. 30.],True
5,30,20,26,[ 0.  0.  0.  0. 30.],True
5,30,21,23,[ 0.  0.  0.  0. 30.],True
5,30,22,24,[ 0.  0.  0.  0. 30.],True
5,30,23,19,[ 0.  0.  0.  0. 30.],True
5,30,24,22,[ 0.  0.  0.  0. 30.],True
5,30,25,24,[ 0.  0.  0.  0. 30.],True
5,30,26,26,[ 0.  0.  0.  0. 30.],True
5,30,27,23,[ 0.  0.  0.  0. 30.],True
5,30,28,19,[ 0.  0.  0.  0. 30.],True
5,30,29,26,[ 0.  0.  0.  0. 30.],True
5,30,30,24,[ 0.  0.  0.  0. 30.],True
5,30,31,22,[ 0.  0.  0.  0. 30.],True
5,30,32,24,[ 0.  0.  0.  0. 30.],True
5,30,33,26,[ 0.  0.  0.  0. 30.],True
5,30,34,22,[ 0.  0.  0.  0. 30.],True
5,30,35,25,[ 0.  0.  0.  0. 30.],True
5,30,36,23,[ 0.  0.  0.  0. 30.],True
5,30,37,24,[ 0.  0.  0.  0. 30.],True
5,30,38,25,[ 0.  0.  0.  0. 30.],True
5,30,39,25,[ 0.  0.  0.  0. 30.],True
5,40,0,35,[ 0.  0.  0.  0. 40.],True
5,40,1,32,[ 0.  0.  0.  0. 40.],True
5,40,2,34,[ 0.  0.  0.  0. 40.],True
5,40,3,32,[ 0.  0.  0.  0. 40.],True
5,40,4,27,[ 0.  0.  0.  0. 40.],True
5,40,5,30,[ 0.  0.  0.  0. 40.],True
5,40,6,36,[ 0.  0.  0.  0. 40.],True
5,40,7,36,[ 0.  0.  0.  0. 40.],True
5,40,8,29,[ 0.  0.  0.  0. 40.],True
5,40,9,32,[ 0.  0.  0.  0. 40.],True
5,40,10,29,[ 0.  0.  0.  0. 40.],True
5,40,11,29,[ 0.  0.  0.  0. 40.],True
5,40,12,33,[ 0.  0.  0.  0. 40.],True
5,40,13,33,[ 0.  0.  0.  0. 40.],True
5,40,14,33,[ 0.  0.  0.  0. 40.],True
5,40,15,31,[ 0.  0.  0.  0. 40.],True
5,40,16,32,[ 0.  0.  0.  0. 40.],True
5,40,17,34,[ 0.  0.  0.  0. 40.],True
5,40,18,32,[ 0.  0.  0.  0. 40.],True
5,40,19,30,[ 0.  0.  0.  0. 40.],True
5,40,20,36,[ 0.  0.  0.  0. 40.],True
5,40,21,35,[ 0.  0.  0.  0. 40.],True
5,40,22,27,[ 0.  0.  0.  0. 40.],True
5,40,23,35,[ 0.  0.  0.  0. 40.],True
5,40,24,34,[ 0.  0.  0.  0. 40.],True
5,40,25,29,[ 0.  0.  0.  0. 40.],True
5,40,26,32,[ 0.  0.  0.  0. 40.],True
5,40,27,30,[ 0.  0.  0.  0. 40.],True
5,40,28,30,[ 0.  0.  0.  0. 40.],True
5,40,29,31,[ 0.  0.  0.  0. 40.],True
5,40,30,33,[ 0.  0.  0.  0. 40.],True
5,40,31,33,[ 0.  0.  0.  0. 40.],True
5,40,32,34,[ 0.  0.  0.  0. 40.],True
5,40,33,34,[ 0.  0.  0.  0. 40.],True
5,40,34,30,[ 0.  0.  0.  0. 40.],True
5,40,35,30,[ 0.  0.  0.  0. 40.],True
5,40,36,30,[ 0.  0.  0.  0. 40.],True
5,40,37,37,[ 0.  0.  0.  0. 40.],True
5,40,38,30,[ 0.  0.  0.  0. 40.],True
5,40,39,36,[ 0.  0.  0.  0. 40.],True
5,50,0,39,[ 0.  0.  0.  0. 50.],True
5,50,1,43,[ 0.  0.  0.  0. 50.],True
5,50,2,35,[ 0.  0.  0.  0. 50.],True
5,50,3,41,[ 0.  0.  0.  0. 50.],True
5,50,4,41,[ 0.  0.  0.  0. 50.],True
5,50,5,39,[ 0.  0.  0.  0. 50.],True
5,50,6,41,[ 0.  0.  0.  0. 50.],True
5,50,7,40,[ 0.  0.  0.  0. 50.],True
5,50,8,39,[ 0.  0.  0.  0. 50.],True
5,50,9,36,[ 0.  0.  0.  0. 50.],True
5,50,10,43,[ 0.  0.  0.  0. 50.],True
5,50,11,42,[ 0.  0.  0.  0. 50.],True
5,50,12,42,[ 0.  0.  0.  0. 50.],True
5,50,13,46,[ 0.  0.  0.  0. 50.],True
5,50,14,40,[ 0.  0.  0.  0. 50.],True
5,50,15,41,[ 0.  0.  0.  0. 50.],True
5,50,16,39,[ 0.  0.  0.  0. 50.],True
5,50,17,41,[ 0.  0.  0.  0. 50.],True
5,50,18,38,[ 0.  0.  0.  0. 50.],True
5,50,19,43,[ 0.  0.  0.  0. 50.],True
5,50,20,39,[ 0.  0.  0.  0. 50.],True
5,50,21,42,[ 0.  0.  0.  0. 50.],True
5,50,22,43,[ 0.  0.  0.  0. 50.],True
5,50,23,39,[ 0.  0.  0.  0. 50.],True
5,50,24,41,[ 0.  0.  0.  0. 50.],True
5,50,25,43,[ 0.  0.  0.  0. 50.],True
5,50,26,37,[ 0.  0.  0.  0. 50.],True
5,50,27,44,[ 0.  0.  0.  0. 50.],True
5,50,28,43,[ 0.  0.  0.  0. 50.],True
5,50,29,39,[ 0.  0.  0.  0. 50.],True
5,50,30,43,[ 0.  0.  0.  0. 50.],True
5,50,31,43,[ 0.  0.  0.  0. 50.],True
5,50,32,36,[ 0.  0.  0.  0. 50.],True
5,50,33,46,[ 0.  0.  0.  0. 50.],True
5,50,34,36,[ 0.  0.  0.  0. 50.],True
5,50,35,43,[ 0.  0.  0.  0. 50.],True
5,50,36,44,[ 0.  0.  0.  0. 50.],True
5,50,37,36,[ 0.  0.  0.  0. 50.],True
5,50,38,41,[ 0.  0.  0.  0. 50.],True
5,50,39,45,[ 0.  0.  0.  0. 50.],True
5,60,0,43,[ 0.  0.  0.  0. 60.],True
5,60,1,41,[ 0.  0.  0.  0. 60.],True
5,60,2,45,[ 0.  0.  0.  0. 60.],True
5,60,3,47,[ 0.  0.  0.  0. 60.],True
5,60,4,47,[ 0.  0.  0.  0. 60.],True
5,60,5,41,[ 0.  0.  0.  0. 60.],True
5,60,6,47,[ 0.  0.  0.  0. 60.],True
5,60,7,51,[ 0.  0.  0.  0. 60.],True
5,60,8,46,[ 0.  0.  0.  0. 60.],True
5,60,9,41,[ 0.  0.  0.  0. 60.],True
5,60,10,47,[ 0.  0.  0.  0. 60.],True
5,60,11,44,[ 0.  0.  0.  0. 60.],True
5,60,12,41,[ 0.  0.  0.  0. 60.],True
5,60,13,47,[ 0.  0.  0.  0. 60.],True
5,60,14,47,[ 0.  0.  0.  0. 60.],True
5,60,15,50,[ 0.  0.  0.  0. 60.],True
5,60,16,51,[ 0.  0.  0.  0. 60.],True
5,60,17,50,[ 0.  0.  0.  0. 60.],True
5,60,18,47,[ 0.  0.  0.  0. 60.],True
5,60,19,48,[ 0.  0.  0.  0. 60.],True
5,60,20,45,[ 0.  0.  0.  0. 60.],True
5,60,21,48,[ 0.  0.  0.  0. 60.],True
5,60,22,51,[ 0.  0.  0.  0. 60.],True
5,60,23,46,[ 0.  0.  0.  0. 60.],True
5,60,24,53,[ 0.  0.  0.  0. 60.],True
5,60,25,50,[ 0.  0.  0.  0. 60.],True
5,60,26,51,[ 0.  0.  0.  0. 60.],True
5,60,27,47,[ 0.  0.  0.  0. 60.],True
5,60,28,50,[ 0.  0.  0.  0. 60.],True
5,60,29,42,[ 0.  0.  0.  0. 60.],True
5,60,30,53,[ 0.  0.  0.  0. 60.],True
5,60,31,50,[ 0.  0.  0.  0. 60.],True
5,60,32,48,[ 0.  0.  0.  0. 60.],True
5,60,33,49,[ 0.  0.  0.  0. 60.],True
5,60,34,49,[ 0.  0.  0.  0. 60.],True
5,60,35,50,[ 0.  0.  0.  0. 60.],True
5,60,36,47,[ 0.  0.  0.  0. 60.],True
5,60,37,46,[ 0.  0.  0.  0. 60.],True
5,60,38,48,[ 0.  0.  0.  0. 60.],True
5,60,39,50,[ 0.  0.  0.  0. 60.],True
5,70,0,53,[ 0.  0.  0.  0. 70.],True
5,70,1,60,[ 0.  0.  0.  0. 70.],True
5,70,2,48,[ 0.  0.  0.  0. 70.],True
5,70,3,55,[ 0.  0.  0.  0. 70.],True
5,70,4,52,[ 0.  0.  0.  0. 70.],True
5,70,5,61,[ 0.  0.  0.  0. 70.],True
5,70,6,57,[ 0.  0.  0.  0. 70.],True
5,70,7,49,[ 0.  0.  0.  0. 70.],True
5,70,8,53,[ 0.  0.  0.  0. 70.],True
5,70,9,53,[ 0.  0.  0.  0. 70.],True
5,70,10,54,[ 0.  0.  0.  0. 70.],True
5,70,11,62,[ 0.  0.  0.  0. 70.],True
5,70,12,55,[ 0.  0.  0.  0. 70.],True
5,70,13,61,[ 0.  0.  0.  0. 70.],True
5,70,14,51,[ 0.  0.  0.  0. 70.],True
5,70,15,52,[ 0.  0.  0.  0. 70.],True
5,70,16,52,[ 0.  0.  0.  0. 70.],True
5,70,17,55,[ 0.  0.  0.  0. 70.],True
5,70,18,52,[ 0.  0.  0.  0. 70.],True
5,70,19,54,[ 0.  0.  0.  0. 70.],True
5,70,20,57,[ 0.  0.  0.  0. 70.],True
5,70,21,57,[ 0.  0.  0.  0. 70.],True
5,70,22,58,[ 0.  0.  0.  0. 70.],True
5,70,23,52,[ 0.  0.  0.  0. 70.],True
5,70,24,56,[ 0.  0.  0.  0. 70.],True
5,70,25,54,[ 0.  0.  0.  0. 70.],True
5,70,26,48,[ 0.  0.  0.  0. 70.],True
5,70,27,53,[ 0.  0.  0.  0. 70.],True
5,70,28,57,[ 0.  0.  0.  0. 70.],True
5,70,29,54,[ 0.  0.  0.  0. 70.],True
5,70,30,58,[ 0.  0.  0.  0. 70.],True
5,70,31,58,[ 0.  0.  0.  0. 70.],True
5,70,32,56,[ 0.  0.  0.  0. 70.],True
5,70,33,57,[ 0.  0.  0.  0. 70.],True
5,70,34,51,[ 0.  0.  0.  0. 70.],True
5,70,35,59,[ 0.  0.  0.  0. 70.],True
5,70,36,53,[ 0.  0.  0.  0. 70.],True
5,70,37,55,[ 0.  0.  0.  0. 70.],True
5,70,38,56,[ 0.  0.  0.  0. 70.],True
5,70,39,57,[ 0.  0.  0.  0. 70.],True
5,80,0,70,[ 0.  0.  0.  0. 80.],True
5,80,1,65,[ 0.  0.  0.  0. 80.],True
5,80,2,68,[ 0.  0.  0.  0. 80.],True
5,80,3,60,[ 0.  0.  0.  0. 80.],True
5,80,4,63,[ 0.  0.  0.  0. 80.],True
5,80,5,58,[ 0.  0.  0.  0. 80.],True
5,80,6,60,[ 0.  0.  0.  0. 80.],True
5,80,7,64,[ 0.  0.  0.  0. 80.],True
5,80,8,72,[ 0.  0.  0.  0. 80.],True
5,80,9,66,[ 0.  0.  0.  0. 80.],True
5,80,10,58,[ 0.  0.  0.  0. 80.],True
5,80,11,57,[ 0.  0.  0.  0. 80.],True
5,80,12,61,[ 0.  0.  0.  0. 80.],True
5,80,13,63,[ 0.  0.  0.  0. 80.],True
5,80,14,58,[ 0.  0.  0.  0. 80.],True
5,80,15,61,[ 0.  0.  0.  0. 80.],True
5,80,16,70,[ 0.  0.  0.  0. 80.],True
5,80,17,58,[ 0.  0.  0.  0. 80.],True
5,80,18,67,[ 0.  0.  0.  0. 80.],True
5,80,19,59,[ 0.  0.  0.  0. 80.],True
5,80,20,63,[ 0.  0.  0.  0. 80.],True
5,80,21,66,[ 0.  0.  0.  0. 80.],True
5,80,22,68,[ 0.  0.  0.  0. 80.],True
5,80,23,61,[ 0.  0.  0.  0. 80.],True
5,80,24,67,[ 0.  0.  0.  0. 80.],True
5,80,25,60,[ 0.  0.  0.  0. 80.],True
5,80,26,67,[ 0.  0.  0.  0. 80.],True
5,80,27,61,[ 0.  0.  0.  0. 80.],True
5,80,28,64,[ 0.  0.  0.  0. 80.],True
5,80,29,72,[ 0.  0.  0.  0. 80.],True
5,80,30,67,[ 0.  0.  0.  0. 80.],True
5,80,31,60,[ 0.  0.  0.  0. 80.],True
5,80,32,65,[ 0.  0.  0.  0. 80.],True
5,80,33,68,[ 0.  0.  0.  0. 80.],True
5,80,34,66,[ 0.  0.  0.  0. 80.],True
5,80,35,66,[ 0.  0.  0.  0. 80.],True
5,80,36,64,[ 0.  0.  0.  0. 80.],True
5,80,37,63,[ 0.  0.  0.  0. 80.],True
5,80,38,57,[ 0.  0.  0.  0. 80.],True
5,80,39,64,[ 0.  0.  0.  0. 80.],True
5,90,0,66,[ 0.  0.  0.  0. 90.],True
5,90,1,74,[ 0.  0.  0.  0. 90.],True
5,90,2,75,[ 0.  0.  0.  0. 90.],True
5,90,3,74,[ 0.  0.  0.  0. 90.],True
5,90,4,72,[ 0.  0.  0.  0. 90.],True
5,90,5,72,[ 0.  0.  0.  0. 90.],True
5,90,6,72,[ 0.  0.  0.  0. 90.],True
5,90,7,75,[ 0.  0.  0.  0. 90.],True
5,90,8,72,[ 0.  0.  0.  0. 90.],True
5,90,9,72,[ 0.  0.  0.  0. 90.],True
5,90,10,70,[ 0.  0.  0.  0. 90.],True
5,90,11,71,[ 0.  0.  0.  0. 90.],True
5,90,12,72,[ 0.  0.  0.  0. 90.],True
5,90,13,71,[ 0.  0.  0.  0. 90.],True
5,90,14,74,[ 0.  0.  0.  0. 90.],True
5,90,15,75,[ 0.  0.  0.  0. 90.],True
5,90,16,66,[ 0.  0.  0.  0. 90.],True
5,90,17,66,[ 0.  0.  0.  0. 90.],True
5,90,18,75,[ 0.  0.  0.  0. 90.],True
5,90,19,77,[ 0.  0.  0.  0. 90.],True
5,90,20,73,[ 0.  0.  0.  0. 90.],True
5,90,21,69,[ 0.  0.  0.  0. 90.],True
5,90,22,73,[ 0.  0.  0.  0. 90.],True
5,90,23,74,[ 0.  0.  0.  0. 90.],True
5,90,24,73,[ 0.  0.  0.  0. 90.],True
5,90,25,66,[ 0.  0.  0.  0. 90.],True
5,90,26,70,[ 0.  0.  0.  0. 90.],True
5,90,27,74,[ 0.  0.  0.  0. 90.],True
5,90,28,77,[ 0.  0.  0.  0. 90.],True
5,90,29,77,[ 0.  0.  0.  0. 90.],True
5,90,30,65,[ 0.  0.  0.  0. 90.],True
5,90,31,68,[ 0.  0.  0.  0. 90.],True
5,90,32,71,[ 0.  0.  0.  0. 90.],True
5,90,33,78,[ 0.  0.  0.  0. 90.],True
5,90,34,71,[ 0.  0.  0.  0. 90.],True
5,90,35,71,[ 0.  0.  0.  0. 90.],True
5,90,36,67,[ 0.  0.  0.  0. 90.],True
5,90,37,68,[ 0.  0.  0.  0. 90.],True
5,90,38,73,[ 0.  0.  0.  0. 90.],True
5,90,39,61,[ 0.  0.  0.  0. 90.],True
5,100,0,77,[  0.   0.   0.   0. 100.],True
5,100,1,68,[  0.   0.   0.   0. 100.],True
5,100,2,83,[  0.   0.   0.   0. 100.],True
5,100,3,70,[  0.   0.   0.   0. 100.],True
5,100,4,80,[  0.   0.   0.   0. 100.],True
5,100,5,80,[  0.   0.   0.   0. 100.],True
5,100,6,81,[  0.   0.   0.   0. 100.],True
5,100,7,73,[  0.   0.   0.   0. 100.],True
5,100,8,73,[  0.   0.   0.   0. 100.],True
5,100,9,86,[  0.   0.   0.   0. 100.],True
5,100,10,75,[  0.   0.   0.   0. 100.],True
5,100,11,78,[  0.   0.   0.   0. 100.],True
5,100,12,80,[  0.   0.   0.   0. 100.],True
5,100,13,77,[  0.   0.   0.   0. 100.],True
5,100,14,82,[  0.   0.   0.   0. 100.],True
5,100,15,85,[  0.   0.   0.   0. 100.],True
5,100,16,84,[  0.   0.   0.   0. 100.],True
5,100,17,86,[  0.   0.   0.   0. 100.],True
5,100,18,71,[  0.   0.   0.   0. 100.],True
5,100,19,76,[  0.   0.   0.   0. 100.],True
5,100,20,81,[  0.   0.   0.   0. 100.],True
5,100,21,73,[  0.   0.   0.   0. 100.],True
5,100,22,83,[  0.   0.   0.   0. 100.],True
5,100,23,73,[  0.   0.   0.   0. 100.],True
5,100,24,81,[  0.   0.   0.   0. 100.],True
5,100,25,75,[  0.   0.   0.   0. 100.],True
5,100,26,81,[  0.   0.   0.   0. 100.],True
5,100,27,83,[  0.   0.   0.   0. 100.],True
5,100,28,77,[  0.   0.   0.   0. 100.],True
5,100,29,82,[  0.   0.   0.   0. 100.],True
5,100,30,76,[  0.   0.   0.   0. 100.],True
5,100,31,88,[  0.   0.   0.   0. 100.],True
5,100,32,82,[  0.   0.   0.   0. 100.],True
5,100,33,78,[  0.   0.   0.   0. 100.],True
5,100,34,80,[  0.   0.   0.   0. 100.],True
5,100,35,80,[  0.   0.   0.   0. 100.],True
5,100,36,89,[  0.   0.   0.   0. 100.],True
5,100,37,79,[  0.   0.   0.   0. 100.],True
5,100,38,85,[  0.   0.   0.   0. 100.],True
5,100,39,77,[  0.   0.   0.   0. 100.],True
10,10,0,9,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,1,9,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,2,7,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,3,9,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,4,9,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,5,10,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,6,10,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,7,9,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,8,8,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,9,8,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,10,9,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,11,9,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,12,9,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,13,10,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,14,10,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,15,10,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,16,10,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,17,9,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,18,8,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,19,9,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,20,10,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,21,10,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,22,10,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,23,9,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,24,9,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,25,9,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,26,8,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,27,10,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,28,7,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,29,9,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,30,8,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,31,10,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,32,7,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,33,8,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,34,9,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,35,9,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,36,8,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,37,9,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,38,9,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,10,39,8,[0. 0. 0. 0. 0. 0. 0. 0. 1. 9.],True
10,20,0,17,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,1,15,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,2,17,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,3,20,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,4,18,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,5,19,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,6,18,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,7,18,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,8,20,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,9,18,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,10,18,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,11,18,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,12,17,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,13,18,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,14,17,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,15,17,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,16,16,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,17,20,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,18,19,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,19,18,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,20,18,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,21,16,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,22,19,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,23,18,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,24,20,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
10,20,25,17,[ 0.  0.  0.  0.  0.  0.  0.  0.  3. 17.],True
